Imagem,Classe,Confianca,x1,y1,x2,y2,Recorte
treino-47-_jpg.rf.e21aceeeaeb739a80fde75bb7991d9f0.jpg,placa,0.8829897046089172,283,507,413,565,treino-47-_jpg.rf.e21aceeeaeb739a80fde75bb7991d9f0_placa_1.jpg
KQR-5958_jpg.rf.fd981007d8e669bbd21068bd52d9105d.jpg,placa,0.8173115849494934,105,227,248,340,KQR-5958_jpg.rf.fd981007d8e669bbd21068bd52d9105d_placa_1.jpg
906_jpg.rf.81b9e89b8228cafebedf1d75bf4a3e3b.jpg,placa,0.9438951015472412,208,183,267,252,906_jpg.rf.81b9e89b8228cafebedf1d75bf4a3e3b_placa_1.jpg
treino-67-_jpg.rf.9cdfa17b9a0c01341468104887dd2d54.jpg,placa,0.8830752968788147,224,323,412,404,treino-67-_jpg.rf.9cdfa17b9a0c01341468104887dd2d54_placa_1.jpg
treino-376-_jpg.rf.f736ae2c0599ec88e0407610052b9102.jpg,placa,0.8810024857521057,245,359,390,427,treino-376-_jpg.rf.f736ae2c0599ec88e0407610052b9102_placa_1.jpg
794_jpg.rf.b4b7c1ae173b5eb9540950e2741906b4.jpg,placa,0.9134970903396606,433,398,476,453,794_jpg.rf.b4b7c1ae173b5eb9540950e2741906b4_placa_1.jpg
LRN-0207--3-_jpg.rf.d7b6b9e823df70ae7e9205ff23c466e1.jpg,placa,0.7996045351028442,181,304,331,395,LRN-0207--3-_jpg.rf.d7b6b9e823df70ae7e9205ff23c466e1_placa_1.jpg
1068_jpg.rf.e8fa45109200758f06763affe2cb7e22.jpg,placa,0.9453954100608826,248,453,318,523,1068_jpg.rf.e8fa45109200758f06763affe2cb7e22_placa_1.jpg
377_jpg.rf.6649c4dd24e63c6795a21a9e28c60e00.jpg,placa,0.9078011512756348,412,290,465,322,377_jpg.rf.6649c4dd24e63c6795a21a9e28c60e00_placa_1.jpg
AZY7172_motorcycle_20240729172334351_jpg.rf.3f73e6d03a7cf6205d20506d80cc42ae.jpg,placa,0.7455841898918152,12,77,61,114,AZY7172_motorcycle_20240729172334351_jpg.rf.3f73e6d03a7cf6205d20506d80cc42ae_placa_1.jpg
KVR-8358_jpg.rf.9515e65bf240af93c9de629e84974a26.jpg,placa,0.7861579656600952,304,366,511,546,KVR-8358_jpg.rf.9515e65bf240af93c9de629e84974a26_placa_1.jpg
PFG-7997--3-_jpg.rf.9ec0453bc7663f711edaea353e617510.jpg,placa,0.8359788656234741,98,131,357,233,PFG-7997--3-_jpg.rf.9ec0453bc7663f711edaea353e617510_placa_1.jpg
94_jpg.rf.17ebd1dd95213cdf4018aeb57a925649.jpg,placa,0.8853442072868347,222,307,283,346,94_jpg.rf.17ebd1dd95213cdf4018aeb57a925649_placa_1.jpg
PXK-0457--4-_jpg.rf.039d9dd438c09286ea56e6fe2f744ce7.jpg,placa,0.8207188248634338,113,232,281,303,PXK-0457--4-_jpg.rf.039d9dd438c09286ea56e6fe2f744ce7_placa_1.jpg
treino-469-_jpg.rf.2c89e3f2af0902055b7bbaaee05ab64b.jpg,placa,0.8932631015777588,240,423,343,467,treino-469-_jpg.rf.2c89e3f2af0902055b7bbaaee05ab64b_placa_1.jpg
955_jpg.rf.c967a415a71fdf428697f682667a8060.jpg,placa,0.9357826113700867,287,284,355,341,955_jpg.rf.c967a415a71fdf428697f682667a8060_placa_1.jpg
110_jpg.rf.67ff12a29e904d13f827a1358f4b8fcb.jpg,placa,0.866864800453186,397,396,434,423,110_jpg.rf.67ff12a29e904d13f827a1358f4b8fcb_placa_1.jpg
PXJ-8526_jpg.rf.9d153c1dd9c70b7438fbf2fd08981c87.jpg,placa,0.84702467918396,197,361,417,449,PXJ-8526_jpg.rf.9d153c1dd9c70b7438fbf2fd08981c87_placa_1.jpg
AYZ8D71_pickuptruck_20240727174929824_jpg.rf.30ba543571eb6dec1574deedbde86705.jpg,placa,0.844649612903595,65,126,103,139,AYZ8D71_pickuptruck_20240727174929824_jpg.rf.30ba543571eb6dec1574deedbde86705_placa_1.jpg
642_jpg.rf.5e573b38c01722862856e0dbcd598390.jpg,placa,0.9074715375900269,239,168,305,219,642_jpg.rf.5e573b38c01722862856e0dbcd598390_placa_1.jpg
387_jpg.rf.0b4e597c1369b8ee5bd8eb6932970a63.jpg,placa,0.8917605876922607,360,283,433,330,387_jpg.rf.0b4e597c1369b8ee5bd8eb6932970a63_placa_1.jpg
372_jpg.rf.f8f237cef9e16272e16e3e1e2d58de54.jpg,placa,0.917084813117981,446,304,491,332,372_jpg.rf.f8f237cef9e16272e16e3e1e2d58de54_placa_1.jpg
178_jpg.rf.c8e3d44c61c31708b639385b95923ccd.jpg,placa,0.8626002669334412,479,286,522,312,178_jpg.rf.c8e3d44c61c31708b639385b95923ccd_placa_1.jpg
LNS-8606_jpg.rf.57d2e09e12f100c2c94d0c0cc74091c4.jpg,placa,0.8129551410675049,193,199,303,292,LNS-8606_jpg.rf.57d2e09e12f100c2c94d0c0cc74091c4_placa_1.jpg
902_jpg.rf.50b6b7a74a16819d721806f84b03bf19.jpg,placa,0.924238920211792,395,395,442,446,902_jpg.rf.50b6b7a74a16819d721806f84b03bf19_placa_1.jpg
treino-187-_jpg.rf.a45190035ae99640349b6a737e3efd5f.jpg,placa,0.8871962428092957,184,565,332,639,treino-187-_jpg.rf.a45190035ae99640349b6a737e3efd5f_placa_1.jpg
357_jpg.rf.69394613e4205201c6dc56651376f25f.jpg,placa,0.8540005087852478,354,359,424,401,357_jpg.rf.69394613e4205201c6dc56651376f25f_placa_1.jpg
PUV-5373-6-_jpg.rf.8881fb28cfcdbb4e96236c733bc1f9d4.jpg,placa,0.8428851366043091,203,335,384,448,PUV-5373-6-_jpg.rf.8881fb28cfcdbb4e96236c733bc1f9d4_placa_1.jpg
treino-310-_jpg.rf.b89d9c9033f1d6ebc04e2ff60baca948.jpg,placa,0.8946397304534912,281,260,399,318,treino-310-_jpg.rf.b89d9c9033f1d6ebc04e2ff60baca948_placa_1.jpg
treino-369-_jpg.rf.0ac112a1a7c6ad97a0b25d46d4fc4afe.jpg,placa,0.902286171913147,263,259,361,306,treino-369-_jpg.rf.0ac112a1a7c6ad97a0b25d46d4fc4afe_placa_1.jpg
PDZ-0097_jpg.rf.367822d740f5a58ceb3c1303231d228e.jpg,placa,0.839219331741333,128,333,447,479,PDZ-0097_jpg.rf.367822d740f5a58ceb3c1303231d228e_placa_1.jpg
PFG-7997-2-_jpg.rf.c3719caca9170ddb4d1e9cc50d08b41f.jpg,placa,0.7979198694229126,264,225,516,461,PFG-7997-2-_jpg.rf.c3719caca9170ddb4d1e9cc50d08b41f_placa_1.jpg
treino-200-_jpg.rf.53728f6ff7468219dcc3a47514664083.jpg,placa,0.8997522592544556,182,496,302,559,treino-200-_jpg.rf.53728f6ff7468219dcc3a47514664083_placa_1.jpg
159_jpg.rf.98bab731031e6be9438670592d5443ac.jpg,placa,0.8968783617019653,369,376,431,414,159_jpg.rf.98bab731031e6be9438670592d5443ac_placa_1.jpg
559_jpg.rf.eb97aa8c74455d80d618467b4d61ab25.jpg,placa,0.8483895063400269,497,305,526,323,559_jpg.rf.eb97aa8c74455d80d618467b4d61ab25_placa_1.jpg
PDN-5443_jpg.rf.f362529a35253f357bb03e69a2ca5c3c.jpg,placa,0.8675662875175476,103,211,474,457,PDN-5443_jpg.rf.f362529a35253f357bb03e69a2ca5c3c_placa_1.jpg
MHQ3A28_sedan_20240725180941588_jpg.rf.032bf7aa5c6df7955d0e372a218b4d58.jpg,placa,0.8728542923927307,60,163,106,180,MHQ3A28_sedan_20240725180941588_jpg.rf.032bf7aa5c6df7955d0e372a218b4d58_placa_1.jpg
75_jpg.rf.a8f40f4667154b60ed4078c1b252e423.jpg,placa,0.9132704138755798,347,283,412,322,75_jpg.rf.a8f40f4667154b60ed4078c1b252e423_placa_1.jpg
713_jpg.rf.587ed22a9ca7dcef1d8773c2c6667b85.jpg,placa,0.895650327205658,357,258,396,286,713_jpg.rf.587ed22a9ca7dcef1d8773c2c6667b85_placa_1.jpg
OYV-6433_jpg.rf.1bcf70fba25869844fff72969d3e3e88.jpg,placa,0.8146674633026123,235,482,496,607,OYV-6433_jpg.rf.1bcf70fba25869844fff72969d3e3e88_placa_1.jpg
1013_jpg.rf.e62a6a054b6642737bc5c08e32c30c66.jpg,placa,0.9452021718025208,206,321,273,394,1013_jpg.rf.e62a6a054b6642737bc5c08e32c30c66_placa_1.jpg
LJA-1093_JPG.rf.ab142a88b9fc9caae060b38f3d23b228.jpg,placa,0.7490484714508057,212,116,317,249,LJA-1093_JPG.rf.ab142a88b9fc9caae060b38f3d23b228_placa_1.jpg
239_jpg.rf.f5803b7b543562502a7acd34e55b2026.jpg,placa,0.8682123422622681,225,314,297,362,239_jpg.rf.f5803b7b543562502a7acd34e55b2026_placa_1.jpg
LOJ-4414_jpg.rf.3e61c88d4b2cdb084a3bf1f06637bd57.jpg,placa,0.8033804893493652,265,386,498,532,LOJ-4414_jpg.rf.3e61c88d4b2cdb084a3bf1f06637bd57_placa_1.jpg
PXY-0360-3-_jpg.rf.e567f36ccf68f08e602a69148ed35467.jpg,placa,0.850152850151062,203,300,374,397,PXY-0360-3-_jpg.rf.e567f36ccf68f08e602a69148ed35467_placa_1.jpg
FJY-9514-3-_jpg.rf.4d0adbc2e25adaf637edbb387886b0c8.jpg,placa,0.8349939584732056,232,357,444,477,FJY-9514-3-_jpg.rf.4d0adbc2e25adaf637edbb387886b0c8_placa_1.jpg
treino-360-_jpg.rf.ff4578b51236a321ccf4955320450ac6.jpg,placa,0.8671704530715942,245,540,402,611,treino-360-_jpg.rf.ff4578b51236a321ccf4955320450ac6_placa_1.jpg
EZG-3164_jpg.rf.7975c548ca773bd3b255d628a53ce2bb.jpg,placa,0.6921637654304504,349,371,559,540,EZG-3164_jpg.rf.7975c548ca773bd3b255d628a53ce2bb_placa_1.jpg
221_jpg.rf.23a859f78c2a303ad346b8a9df014354.jpg,placa,0.8556941151618958,356,371,422,411,221_jpg.rf.23a859f78c2a303ad346b8a9df014354_placa_1.jpg
PDK-9448-2-_jpg.rf.3a8d0677099f9e7357bcb700f338eb09.jpg,placa,0.8215936422348022,239,404,495,520,PDK-9448-2-_jpg.rf.3a8d0677099f9e7357bcb700f338eb09_placa_1.jpg
LQK-9502_JPG.rf.ddbc9338b0a47af73ef96f6a95659664.jpg,placa,0.8485898971557617,131,135,359,344,LQK-9502_JPG.rf.ddbc9338b0a47af73ef96f6a95659664_placa_1.jpg
635_jpg.rf.0ca7ed1224f24b48f375deda0c799ade.jpg,placa,0.9249534010887146,401,411,453,469,635_jpg.rf.0ca7ed1224f24b48f375deda0c799ade_placa_1.jpg
316_jpg.rf.b80594a9d04940bc47097f196637bfe5.jpg,placa,0.8951312303543091,385,367,439,401,316_jpg.rf.b80594a9d04940bc47097f196637bfe5_placa_1.jpg
502_jpg.rf.4368379340258b13af5171ef0ab9562e.jpg,placa,0.7320431470870972,347,267,409,303,502_jpg.rf.4368379340258b13af5171ef0ab9562e_placa_1.jpg
439_jpg.rf.ad5c2f3262e02491a7a81695a10e9fa2.jpg,placa,0.8955115675926208,417,300,457,326,439_jpg.rf.ad5c2f3262e02491a7a81695a10e9fa2_placa_1.jpg
KQE-1438--2-_jpg.rf.675dce493e8c7485248e1580e8689bfc.jpg,placa,0.7611857056617737,91,127,222,249,KQE-1438--2-_jpg.rf.675dce493e8c7485248e1580e8689bfc_placa_1.jpg
882_jpg.rf.399b1a0d74743f98592fd0207e86abc6.jpg,placa,0.9010663628578186,251,242,319,298,882_jpg.rf.399b1a0d74743f98592fd0207e86abc6_placa_1.jpg
551_jpg.rf.c831f905e683dc2104164597c8581800.jpg,placa,0.8601612448692322,189,281,235,318,551_jpg.rf.c831f905e683dc2104164597c8581800_placa_1.jpg
treino-162-_jpg.rf.e30f4c223b5819152eafc3b2161d41ae.jpg,placa,0.8992116451263428,260,438,383,493,treino-162-_jpg.rf.e30f4c223b5819152eafc3b2161d41ae_placa_1.jpg
treino-393-_jpg.rf.51e5cf65b2243ba1fe981da8a25d40f6.jpg,placa,0.8784021735191345,269,484,375,528,treino-393-_jpg.rf.51e5cf65b2243ba1fe981da8a25d40f6_placa_1.jpg
140_jpg.rf.c42370d94f612c2c62accab529598524.jpg,placa,0.8874895572662354,150,313,198,348,140_jpg.rf.c42370d94f612c2c62accab529598524_placa_1.jpg
treino-311-_jpg.rf.873fde73580f8a7fa259af79624afe4a.jpg,placa,0.8879954814910889,255,349,411,426,treino-311-_jpg.rf.873fde73580f8a7fa259af79624afe4a_placa_1.jpg
treino-442-_jpg.rf.7c493d69a441d2083aa2a1c8be57c84f.jpg,placa,0.9028849005699158,253,363,382,425,treino-442-_jpg.rf.7c493d69a441d2083aa2a1c8be57c84f_placa_1.jpg
KYL-9863_jpg.rf.c05b29838d7b49f47ecb1a4ab31802c8.jpg,placa,0.8088041543960571,229,244,446,416,KYL-9863_jpg.rf.c05b29838d7b49f47ecb1a4ab31802c8_placa_1.jpg
LPA-1686_jpg.rf.9aabd8617ba459d03b43a3f82ee2d3b0.jpg,placa,0.822198212146759,161,215,361,458,LPA-1686_jpg.rf.9aabd8617ba459d03b43a3f82ee2d3b0_placa_1.jpg
PGB-1924--2-_jpg.rf.5edd8226de8b52400763b80ad3ba538a.jpg,placa,0.8155738711357117,104,229,294,309,PGB-1924--2-_jpg.rf.5edd8226de8b52400763b80ad3ba538a_placa_1.jpg
LNF-4876_jpg.rf.f37ecc398a8802b9a416ea79e787d469.jpg,placa,0.8316184878349304,161,181,260,256,LNF-4876_jpg.rf.f37ecc398a8802b9a416ea79e787d469_placa_1.jpg
LQG-2266_jpg.rf.2d73d199cf46b640e50500c09c381877.jpg,placa,0.8003645539283752,127,306,348,539,LQG-2266_jpg.rf.2d73d199cf46b640e50500c09c381877_placa_1.jpg
373_jpg.rf.5a583173cbd206607861604a9ce750dd.jpg,placa,0.8957765698432922,394,394,444,427,373_jpg.rf.5a583173cbd206607861604a9ce750dd_placa_1.jpg
treino-491-_jpg.rf.06728eaf224e716def8fd973a2cac090.jpg,placa,0.8917951583862305,309,314,417,362,treino-491-_jpg.rf.06728eaf224e716def8fd973a2cac090_placa_1.jpg
427_jpg.rf.0704c47aa917e419fc9a5c035ab16505.jpg,placa,0.8200766444206238,351,353,407,389,427_jpg.rf.0704c47aa917e419fc9a5c035ab16505_placa_1.jpg
783_jpg.rf.93394a4dc8f59a7c5ee4016feb81534f.jpg,placa,0.882961094379425,343,175,397,213,783_jpg.rf.93394a4dc8f59a7c5ee4016feb81534f_placa_1.jpg
LRN-0207-2-_jpg.rf.d013a4ad4093eb4aad6f4007a0e46e2b.jpg,placa,0.8293079733848572,187,452,474,599,LRN-0207-2-_jpg.rf.d013a4ad4093eb4aad6f4007a0e46e2b_placa_1.jpg
348_jpg.rf.b34893308efbd6aae2960fdb49aae24f.jpg,placa,0.8489579558372498,450,296,485,318,348_jpg.rf.b34893308efbd6aae2960fdb49aae24f_placa_1.jpg
KQJ-9765_jpg.rf.6e83337bce6aa84bf82334799e2a9b3d.jpg,placa,0.7670225501060486,40,242,380,380,KQJ-9765_jpg.rf.6e83337bce6aa84bf82334799e2a9b3d_placa_1.jpg
treino-428-_jpg.rf.a8e170625ce90902ebb0737a8164f35a.jpg,placa,0.8888730406761169,274,292,398,353,treino-428-_jpg.rf.a8e170625ce90902ebb0737a8164f35a_placa_1.jpg
treino-102-_jpg.rf.b1ffdaa593449a82262ecaf989146b35.jpg,placa,0.8582612872123718,248,488,390,551,treino-102-_jpg.rf.b1ffdaa593449a82262ecaf989146b35_placa_1.jpg
LPU-7567_jpg.rf.5653e9f341e912f16f711368f80fe597.jpg,placa,0.7990812659263611,56,231,204,363,LPU-7567_jpg.rf.5653e9f341e912f16f711368f80fe597_placa_1.jpg
treino-323-_jpg.rf.79dcd51d511f06094da251e7288fb6f6.jpg,placa,0.898148775100708,222,505,363,572,treino-323-_jpg.rf.79dcd51d511f06094da251e7288fb6f6_placa_1.jpg
402_jpg.rf.25c392472fc561f1c1eaa6a0db43788e.jpg,placa,0.9216494560241699,228,350,323,408,402_jpg.rf.25c392472fc561f1c1eaa6a0db43788e_placa_1.jpg
402_jpg.rf.25c392472fc561f1c1eaa6a0db43788e.jpg,placa,0.32606539130210876,26,381,68,410,402_jpg.rf.25c392472fc561f1c1eaa6a0db43788e_placa_2.jpg
LRM-6867_jpg.rf.4a79ad1b2354ea6f2f1119b34876a99e.jpg,placa,0.8328731060028076,207,495,365,637,LRM-6867_jpg.rf.4a79ad1b2354ea6f2f1119b34876a99e_placa_1.jpg
272_jpg.rf.63fe446ddac0e7266fa8ccfa9aea113a.jpg,placa,0.886552631855011,99,334,192,388,272_jpg.rf.63fe446ddac0e7266fa8ccfa9aea113a_placa_1.jpg
58_jpg.rf.4c613d065c46671c971c748c2c969195.jpg,placa,0.859268307685852,381,189,452,232,58_jpg.rf.4c613d065c46671c971c748c2c969195_placa_1.jpg
121_jpg.rf.2e9b1f1ed0911d984de597659b316d89.jpg,placa,0.9086233377456665,279,382,361,433,121_jpg.rf.2e9b1f1ed0911d984de597659b316d89_placa_1.jpg
114_jpg.rf.bda0d73f5dd686fc832574cd00357ced.jpg,placa,0.920521080493927,216,316,282,355,114_jpg.rf.bda0d73f5dd686fc832574cd00357ced_placa_1.jpg
treino-377-_jpg.rf.ffdd2d17196322e3ff1aa9f77c73a3fa.jpg,placa,0.8864079117774963,250,437,368,490,treino-377-_jpg.rf.ffdd2d17196322e3ff1aa9f77c73a3fa_placa_1.jpg
476_jpg.rf.18d0a0f74a439fa387c521ce9a75dee5.jpg,placa,0.9067339301109314,422,306,474,338,476_jpg.rf.18d0a0f74a439fa387c521ce9a75dee5_placa_1.jpg
treino-239-_jpg.rf.e876d44c8b913cdfa5c782454cd52a44.jpg,placa,0.8972206711769104,391,537,511,597,treino-239-_jpg.rf.e876d44c8b913cdfa5c782454cd52a44_placa_1.jpg
PFU-6000_jpg.rf.efdcc23332f19f0fabf0e827337e7f55.jpg,placa,0.900522768497467,159,261,279,312,PFU-6000_jpg.rf.efdcc23332f19f0fabf0e827337e7f55_placa_1.jpg
OMF-5160_jpg.rf.e2c5de03bdd1490237b9ccf9f8c152de.jpg,placa,0.8386125564575195,73,140,262,318,OMF-5160_jpg.rf.e2c5de03bdd1490237b9ccf9f8c152de_placa_1.jpg
368_jpg.rf.31efffa2a37f61a6f9ae1fe7ba6e7671.jpg,placa,0.8562673330307007,470,305,510,330,368_jpg.rf.31efffa2a37f61a6f9ae1fe7ba6e7671_placa_1.jpg
203_jpg.rf.8a3ee9d8d85789219c3b29fa70009ae2.jpg,placa,0.8649685978889465,475,289,510,312,203_jpg.rf.8a3ee9d8d85789219c3b29fa70009ae2_placa_1.jpg
treino-357-_jpg.rf.3bdf8df0c5bded6c635742e38e4b2270.jpg,placa,0.9043804407119751,265,397,344,434,treino-357-_jpg.rf.3bdf8df0c5bded6c635742e38e4b2270_placa_1.jpg
BAG-7751--3-_jpg.rf.ba96f732a6c8ea2c0572fb9590359b29.jpg,placa,0.8715482950210571,70,205,345,326,BAG-7751--3-_jpg.rf.ba96f732a6c8ea2c0572fb9590359b29_placa_1.jpg
LUW-1038_jpg.rf.5c6428ed45eb35e14be9c1eeda63217b.jpg,placa,0.8780003786087036,71,231,330,365,LUW-1038_jpg.rf.5c6428ed45eb35e14be9c1eeda63217b_placa_1.jpg
486_jpg.rf.9753377dd6502c6cd7962a14a3d1a3ab.jpg,placa,0.8528237342834473,329,342,381,370,486_jpg.rf.9753377dd6502c6cd7962a14a3d1a3ab_placa_1.jpg
743_jpg.rf.77307ffa06b6f00d4068e5b077f1f851.jpg,placa,0.9387527108192444,270,328,356,396,743_jpg.rf.77307ffa06b6f00d4068e5b077f1f851_placa_1.jpg
treino-381-_jpg.rf.3138333b47a0fc15b72b692eeb1ed347.jpg,placa,0.873336911201477,249,306,390,370,treino-381-_jpg.rf.3138333b47a0fc15b72b692eeb1ed347_placa_1.jpg
treino-407-_jpg.rf.f9945a1978964c887438b925f44f331a.jpg,placa,0.8957617282867432,281,303,410,363,treino-407-_jpg.rf.f9945a1978964c887438b925f44f331a_placa_1.jpg
KXM-0416_jpg.rf.497c83dcb5ffaf3ec221a98e185fd523.jpg,placa,0.8088369369506836,123,287,285,370,KXM-0416_jpg.rf.497c83dcb5ffaf3ec221a98e185fd523_placa_1.jpg
413_jpg.rf.f634adfcc239b235d3c798ba4fe698a8.jpg,placa,0.8550934791564941,402,293,451,321,413_jpg.rf.f634adfcc239b235d3c798ba4fe698a8_placa_1.jpg
230_jpg.rf.6adc24cab1573037a41465ec21bd2050.jpg,placa,0.9230484366416931,420,309,471,340,230_jpg.rf.6adc24cab1573037a41465ec21bd2050_placa_1.jpg
126_jpg.rf.f3d4933fb921a494b0105c77c7ad87c0.jpg,placa,0.8875294327735901,322,365,384,405,126_jpg.rf.f3d4933fb921a494b0105c77c7ad87c0_placa_1.jpg
KYQ-2563_jpg.rf.f19f96fb8bd451ab5ac4d4d9f2378905.jpg,placa,0.8750408291816711,305,246,638,485,KYQ-2563_jpg.rf.f19f96fb8bd451ab5ac4d4d9f2378905_placa_1.jpg
treino-322-_jpg.rf.b5dd391e8133d89ca8097fd20afd7e46.jpg,placa,0.8747737407684326,289,424,404,470,treino-322-_jpg.rf.b5dd391e8133d89ca8097fd20afd7e46_placa_1.jpg
PVK-3268_jpg.rf.942c4db48ec8510e82713928c17a1c57.jpg,placa,0.8439881801605225,135,263,292,329,PVK-3268_jpg.rf.942c4db48ec8510e82713928c17a1c57_placa_1.jpg
877_jpg.rf.f2e132eb5d29c2e208eeecf3346fb2a3.jpg,placa,0.9226297736167908,221,150,283,209,877_jpg.rf.f2e132eb5d29c2e208eeecf3346fb2a3_placa_1.jpg
LSM-9443_jpg.rf.8710f23524aabb303b5efcdb8fd179c5.jpg,placa,0.8304831981658936,130,409,429,553,LSM-9443_jpg.rf.8710f23524aabb303b5efcdb8fd179c5_placa_1.jpg
BEJ2C21_suv_20240726130950034_jpg.rf.34a3727e909113b058297ea9d244406f.jpg,placa,0.4001980125904083,62,106,112,126,BEJ2C21_suv_20240726130950034_jpg.rf.34a3727e909113b058297ea9d244406f_placa_1.jpg
99_jpg.rf.878a0ce92fd8a72fe449c6043aa660ec.jpg,placa,0.912796676158905,322,387,388,428,99_jpg.rf.878a0ce92fd8a72fe449c6043aa660ec_placa_1.jpg
LRN-0207_jpg.rf.db0d476d647135bade83743a083406f4.jpg,placa,0.846525251865387,143,390,477,578,LRN-0207_jpg.rf.db0d476d647135bade83743a083406f4_placa_1.jpg
500_jpg.rf.8a0dc273edbf864af372b25520356d2f.jpg,placa,0.8949586153030396,347,366,407,403,500_jpg.rf.8a0dc273edbf864af372b25520356d2f_placa_1.jpg
treino-27-_jpg.rf.6d0ae36ab8c39f1abfe1e25443629ae5.jpg,placa,0.8824328780174255,190,356,352,433,treino-27-_jpg.rf.6d0ae36ab8c39f1abfe1e25443629ae5_placa_1.jpg
123_jpg.rf.2505c1e2512f605d88582573065a520e.jpg,placa,0.8906854391098022,236,287,291,320,123_jpg.rf.2505c1e2512f605d88582573065a520e_placa_1.jpg
541_jpg.rf.c64ad0c7551e982699fe2b2ced5589a5.jpg,placa,0.8686259388923645,368,375,428,410,541_jpg.rf.c64ad0c7551e982699fe2b2ced5589a5_placa_1.jpg
treino-33-_jpg.rf.b255d784747a7b003a1a5a4b53b6d4d2.jpg,placa,0.8861153721809387,216,465,320,514,treino-33-_jpg.rf.b255d784747a7b003a1a5a4b53b6d4d2_placa_1.jpg
222_jpg.rf.cb63e5bbab4a625ca9a275bd361cf7f6.jpg,placa,0.9042074084281921,353,359,413,397,222_jpg.rf.cb63e5bbab4a625ca9a275bd361cf7f6_placa_1.jpg
treino-303-_jpg.rf.4c59a7ea03d9966b0e7bea408bc1fc43.jpg,placa,0.8823320865631104,276,469,399,528,treino-303-_jpg.rf.4c59a7ea03d9966b0e7bea408bc1fc43_placa_1.jpg
OIP-4357_jpg.rf.2510c606ba70fa7e074d0a1e455e7d76.jpg,placa,0.8000207543373108,163,252,308,324,OIP-4357_jpg.rf.2510c606ba70fa7e074d0a1e455e7d76_placa_1.jpg
PVK-3268-5-_jpg.rf.84223493e78941caeaffeac2b1236fb6.jpg,placa,0.8330715894699097,219,254,432,354,PVK-3268-5-_jpg.rf.84223493e78941caeaffeac2b1236fb6_placa_1.jpg
170_jpg.rf.58ce539a7fff264fdc5ac9209484978a.jpg,placa,0.8871475458145142,360,385,415,420,170_jpg.rf.58ce539a7fff264fdc5ac9209484978a_placa_1.jpg
OWO-7837-3-_jpg.rf.500d3a62c20a967fffb48bb8b480d313.jpg,placa,0.8215882778167725,235,331,477,439,OWO-7837-3-_jpg.rf.500d3a62c20a967fffb48bb8b480d313_placa_1.jpg
560_jpg.rf.48dad02cc9b93fff110d0a7c6e7e1182.jpg,placa,0.8514663577079773,365,344,426,379,560_jpg.rf.48dad02cc9b93fff110d0a7c6e7e1182_placa_1.jpg
329_jpg.rf.fb665871de1f4db9fdef71f91591c654.jpg,placa,0.8663121461868286,457,296,493,317,329_jpg.rf.fb665871de1f4db9fdef71f91591c654_placa_1.jpg
LPA-7932_jpg.rf.1a405d7dfcb46cdf1b9c5f0f4ac0d302.jpg,placa,0.7973849177360535,232,289,464,476,LPA-7932_jpg.rf.1a405d7dfcb46cdf1b9c5f0f4ac0d302_placa_1.jpg
PXJ-8271-6-_jpg.rf.398e9af0dd45693a7ca5d64edb4df9d1.jpg,placa,0.8418229818344116,227,389,528,557,PXJ-8271-6-_jpg.rf.398e9af0dd45693a7ca5d64edb4df9d1_placa_1.jpg
KWW-1038_jpg.rf.7e8581b89954a66599b1458ff3129dd1.jpg,placa,0.8061721920967102,172,142,312,262,KWW-1038_jpg.rf.7e8581b89954a66599b1458ff3129dd1_placa_1.jpg
KRD-5833_jpg.rf.5d0ea1487edeed8b0f33b23acab41106.jpg,placa,0.8594260811805725,246,367,498,538,KRD-5833_jpg.rf.5d0ea1487edeed8b0f33b23acab41106_placa_1.jpg
837_jpg.rf.0a54a45f9f1a4c957d70786997cbd0f9.jpg,placa,0.9185449481010437,394,392,445,447,837_jpg.rf.0a54a45f9f1a4c957d70786997cbd0f9_placa_1.jpg
588_jpg.rf.fddffef35e22db3bd528cbd7cc9cc341.jpg,placa,0.9029862880706787,314,380,377,420,588_jpg.rf.fddffef35e22db3bd528cbd7cc9cc341_placa_1.jpg
386_jpg.rf.90c0fbbfbc3f946f5359903fb360977c.jpg,placa,0.8511571288108826,298,385,367,424,386_jpg.rf.90c0fbbfbc3f946f5359903fb360977c_placa_1.jpg
treino-178-_jpg.rf.bc2b418f2f5d40f201233740573e33c2.jpg,placa,0.9000462293624878,259,423,386,482,treino-178-_jpg.rf.bc2b418f2f5d40f201233740573e33c2_placa_1.jpg
1036_jpg.rf.aaf5b5dfde15604f66d96a9c8365b188.jpg,placa,0.9234055876731873,214,182,290,243,1036_jpg.rf.aaf5b5dfde15604f66d96a9c8365b188_placa_1.jpg
596_jpg.rf.174340bcdf4bd31d9327d655cc9dc8c9.jpg,placa,0.8865628242492676,412,308,444,331,596_jpg.rf.174340bcdf4bd31d9327d655cc9dc8c9_placa_1.jpg
LRU-6565_JPG.rf.8665fd172c3fcec16824274ff28156bf.jpg,placa,0.8718891739845276,133,156,315,324,LRU-6565_JPG.rf.8665fd172c3fcec16824274ff28156bf_placa_1.jpg
307_jpg.rf.545d26c6e3a2c48e3539e1323a6043c4.jpg,placa,0.8746697902679443,221,311,278,347,307_jpg.rf.545d26c6e3a2c48e3539e1323a6043c4_placa_1.jpg
